stack:252 of 264	Tue Apr 16 22:53:34 2019
stack:253 of 264	Tue Apr 16 22:53:35 2019
stack:254 of 264	Tue Apr 16 22:53:36 2019
stack:255 of 264	Tue Apr 16 22:53:37 2019
stack:256 of 264	Tue Apr 16 22:53:38 2019
stack:257 of 264	Tue Apr 16 22:53:38 2019
stack:258 of 264	Tue Apr 16 22:53:39 2019
stack:259 of 264	Tue Apr 16 22:53:40 2019
stack:260 of 264	Tue Apr 16 22:53:41 2019
stack:261 of 264	Tue Apr 16 22:53:41 2019
stack:262 of 264	Tue Apr 16 22:53:42 2019
stack:263 of 264	Tue Apr 16 22:53:43 2019
Fabric 2...done	Tue Apr 16 22:53:44 2019
stack:0 of 264	Tue Apr 16 22:53:44 2019
stack:1 of 264	Tue Apr 16 22:53:45 2019
stack:2 of 264	Tue Apr 16 22:53:45 2019
stack:3 of 264	Tue Apr 16 22:53:46 2019
stack:4 of 264	Tue Apr 16 22:53:47 2019
stack:5 of 264	Tue Apr 16 22:53:48 2019
stack:6 of 264	Tue Apr 16 22:53:49 2019
stack:7 of 264	Tue Apr 16 22:53:49 2019
stack:8 of 264	Tue Apr 16 22:53:50 2019
stack:9 of 264	Tue Apr 16 22:53:51 2019
stack:10 of 264	Tue Apr 16 22:53:52 2019
stack:11 of 264	Tue Apr 16 22:53:52 2019
stack:12 of 264	Tue Apr 16 22:53:53 2019
stack:13 of 264	Tue Apr 16 22:53:54 2019
stack:14 of 264	Tue Apr 16 22:53:55 2019
stack:15 of 264	Tue Apr 16 22:53:56 2019
stack:16 of 264	Tue Apr 16 22:53:57 2019
stack:17 of 264	Tue Apr 16 22:53:57 2019
stack:18 of 264	Tue Apr 16 22:53:58 2019
stack:19 of 264	Tue Apr 16 22:53:59 2019
stack:20 of 264	Tue Apr 16 22:54:00 2019
stack:21 of 264	Tue Apr 16 22:54:01 2019
stack:22 of 264	Tue Apr 16 22:54:01 2019
stack:23 of 264	Tue Apr 16 22:54:02 2019
stack:24 of 264	Tue Apr 16 22:54:03 2019
stack:25 of 264	Tue Apr 16 22:54:04 2019
stack:26 of 264	Tue Apr 16 22:54:05 2019
stack:27 of 264	Tue Apr 16 22:54:05 2019
stack:28 of 264	Tue Apr 16 22:54:06 2019
stack:29 of 264	Tue Apr 16 22:54:07 2019
stack:30 of 264	Tue Apr 16 22:54:08 2019
stack:31 of 264	Tue Apr 16 22:54:09 2019
stack:32 of 264	Tue Apr 16 22:54:09 2019
stack:33 of 264	Tue Apr 16 22:54:10 2019
stack:34 of 264	Tue Apr 16 22:54:11 2019
stack:35 of 264	Tue Apr 16 22:54:12 2019
stack:36 of 264	Tue Apr 16 22:54:12 2019
stack:37 of 264	Tue Apr 16 22:54:13 2019
stack:38 of 264	Tue Apr 16 22:54:14 2019
stack:39 of 264	Tue Apr 16 22:54:15 2019
stack:40 of 264	Tue Apr 16 22:54:16 2019
stack:41 of 264	Tue Apr 16 22:54:16 2019
stack:42 of 264	Tue Apr 16 22:54:17 2019
stack:43 of 264	Tue Apr 16 22:54:18 2019
stack:44 of 264	Tue Apr 16 22:54:19 2019
stack:45 of 264	Tue Apr 16 22:54:20 2019
stack:46 of 264	Tue Apr 16 22:54:20 2019
stack:47 of 264	Tue Apr 16 22:54:21 2019
stack:48 of 264	Tue Apr 16 22:54:22 2019
stack:49 of 264	Tue Apr 16 22:54:23 2019
stack:50 of 264	Tue Apr 16 22:54:23 2019
stack:51 of 264	Tue Apr 16 22:54:24 2019
stack:52 of 264	Tue Apr 16 22:54:25 2019
stack:53 of 264	Tue Apr 16 22:54:26 2019
stack:54 of 264	Tue Apr 16 22:54:27 2019
stack:55 of 264	Tue Apr 16 22:54:27 2019
stack:56 of 264	Tue Apr 16 22:54:28 2019
stack:57 of 264	Tue Apr 16 22:54:29 2019
stack:58 of 264	Tue Apr 16 22:54:30 2019
stack:59 of 264	Tue Apr 16 22:54:30 2019
stack:60 of 264	Tue Apr 16 22:54:31 2019
stack:61 of 264	Tue Apr 16 22:54:32 2019
stack:62 of 264	Tue Apr 16 22:54:33 2019
stack:63 of 264	Tue Apr 16 22:54:34 2019
stack:64 of 264	Tue Apr 16 22:54:35 2019
stack:65 of 264	Tue Apr 16 22:54:35 2019
stack:66 of 264	Tue Apr 16 22:54:36 2019
stack:67 of 264	Tue Apr 16 22:54:37 2019
stack:68 of 264	Tue Apr 16 22:54:38 2019
stack:69 of 264	Tue Apr 16 22:54:39 2019
stack:70 of 264	Tue Apr 16 22:54:39 2019
stack:71 of 264	Tue Apr 16 22:54:40 2019
stack:72 of 264	Tue Apr 16 22:54:41 2019
stack:73 of 264	Tue Apr 16 22:54:42 2019
stack:74 of 264	Tue Apr 16 22:54:43 2019
stack:75 of 264	Tue Apr 16 22:54:44 2019
stack:76 of 264	Tue Apr 16 22:54:44 2019
stack:77 of 264	Tue Apr 16 22:54:45 2019
stack:78 of 264	Tue Apr 16 22:54:46 2019
stack:79 of 264	Tue Apr 16 22:54:47 2019
stack:80 of 264	Tue Apr 16 22:54:48 2019
stack:81 of 264	Tue Apr 16 22:54:49 2019
stack:82 of 264	Tue Apr 16 22:54:49 2019
stack:83 of 264	Tue Apr 16 22:54:50 2019
stack:84 of 264	Tue Apr 16 22:54:51 2019
stack:85 of 264	Tue Apr 16 22:54:52 2019
stack:86 of 264	Tue Apr 16 22:54:53 2019
stack:87 of 264	Tue Apr 16 22:54:54 2019
stack:88 of 264	Tue Apr 16 22:54:54 2019
stack:89 of 264	Tue Apr 16 22:54:55 2019
stack:90 of 264	Tue Apr 16 22:54:56 2019
stack:91 of 264	Tue Apr 16 22:54:57 2019
stack:92 of 264	Tue Apr 16 22:54:58 2019
stack:93 of 264	Tue Apr 16 22:54:58 2019
stack:94 of 264	Tue Apr 16 22:54:59 2019
stack:95 of 264	Tue Apr 16 22:55:00 2019
stack:96 of 264	Tue Apr 16 22:55:01 2019
stack:97 of 264	Tue Apr 16 22:55:01 2019
stack:98 of 264	Tue Apr 16 22:55:02 2019
stack:99 of 264	Tue Apr 16 22:55:03 2019
stack:100 of 264	Tue Apr 16 22:55:04 2019
stack:101 of 264	Tue Apr 16 22:55:05 2019
stack:102 of 264	Tue Apr 16 22:55:05 2019
stack:103 of 264	Tue Apr 16 22:55:06 2019
stack:104 of 264	Tue Apr 16 22:55:07 2019
stack:105 of 264	Tue Apr 16 22:55:08 2019
stack:106 of 264	Tue Apr 16 22:55:08 2019
stack:107 of 264	Tue Apr 16 22:55:09 2019
stack:108 of 264	Tue Apr 16 22:55:10 2019
stack:109 of 264	Tue Apr 16 22:55:11 2019
stack:110 of 264	Tue Apr 16 22:55:11 2019
stack:111 of 264	Tue Apr 16 22:55:12 2019
stack:112 of 264	Tue Apr 16 22:55:13 2019
stack:113 of 264	Tue Apr 16 22:55:14 2019
stack:114 of 264	Tue Apr 16 22:55:15 2019
stack:115 of 264	Tue Apr 16 22:55:15 2019
stack:116 of 264	Tue Apr 16 22:55:16 2019
stack:117 of 264	Tue Apr 16 22:55:17 2019
stack:118 of 264	Tue Apr 16 22:55:18 2019
stack:119 of 264	Tue Apr 16 22:55:19 2019
stack:120 of 264	Tue Apr 16 22:55:19 2019
stack:121 of 264	Tue Apr 16 22:55:20 2019
stack:122 of 264	Tue Apr 16 22:55:21 2019
stack:123 of 264	Tue Apr 16 22:55:22 2019
stack:124 of 264	Tue Apr 16 22:55:23 2019
stack:125 of 264	Tue Apr 16 22:55:23 2019
stack:126 of 264	Tue Apr 16 22:55:24 2019
stack:127 of 264	Tue Apr 16 22:55:25 2019
stack:128 of 264	Tue Apr 16 22:55:26 2019
stack:129 of 264	Tue Apr 16 22:55:27 2019
stack:130 of 264	Tue Apr 16 22:55:27 2019
stack:131 of 264	Tue Apr 16 22:55:28 2019
stack:132 of 264	Tue Apr 16 22:55:29 2019
stack:133 of 264	Tue Apr 16 22:55:30 2019
stack:134 of 264	Tue Apr 16 22:55:31 2019
stack:135 of 264	Tue Apr 16 22:55:31 2019
stack:136 of 264	Tue Apr 16 22:55:32 2019
stack:137 of 264	Tue Apr 16 22:55:33 2019
stack:138 of 264	Tue Apr 16 22:55:34 2019
stack:139 of 264	Tue Apr 16 22:55:34 2019
stack:140 of 264	Tue Apr 16 22:55:35 2019
stack:141 of 264	Tue Apr 16 22:55:36 2019
stack:142 of 264	Tue Apr 16 22:55:37 2019
stack:143 of 264	Tue Apr 16 22:55:38 2019
stack:144 of 264	Tue Apr 16 22:55:39 2019
stack:145 of 264	Tue Apr 16 22:55:39 2019
stack:146 of 264	Tue Apr 16 22:55:40 2019
stack:147 of 264	Tue Apr 16 22:55:41 2019
stack:148 of 264	Tue Apr 16 22:55:42 2019
stack:149 of 264	Tue Apr 16 22:55:43 2019
stack:150 of 264	Tue Apr 16 22:55:43 2019
stack:151 of 264	Tue Apr 16 22:55:44 2019
stack:152 of 264	Tue Apr 16 22:55:45 2019
stack:153 of 264	Tue Apr 16 22:55:46 2019
stack:154 of 264	Tue Apr 16 22:55:47 2019
stack:155 of 264	Tue Apr 16 22:55:47 2019
stack:156 of 264	Tue Apr 16 22:55:48 2019
stack:157 of 264	Tue Apr 16 22:55:49 2019
stack:158 of 264	Tue Apr 16 22:55:50 2019
stack:159 of 264	Tue Apr 16 22:55:51 2019
stack:160 of 264	Tue Apr 16 22:55:51 2019
stack:161 of 264	Tue Apr 16 22:55:52 2019
stack:162 of 264	Tue Apr 16 22:55:53 2019
stack:163 of 264	Tue Apr 16 22:55:54 2019
stack:164 of 264	Tue Apr 16 22:55:55 2019
stack:165 of 264	Tue Apr 16 22:55:55 2019
stack:166 of 264	Tue Apr 16 22:55:56 2019
stack:167 of 264	Tue Apr 16 22:55:57 2019
stack:168 of 264	Tue Apr 16 22:55:58 2019
stack:169 of 264	Tue Apr 16 22:55:59 2019
stack:170 of 264	Tue Apr 16 22:55:59 2019
stack:171 of 264	Tue Apr 16 22:56:00 2019
stack:172 of 264	Tue Apr 16 22:56:01 2019
stack:173 of 264	Tue Apr 16 22:56:02 2019
stack:174 of 264	Tue Apr 16 22:56:03 2019
stack:175 of 264	Tue Apr 16 22:56:03 2019
stack:176 of 264	Tue Apr 16 22:56:04 2019
stack:177 of 264	Tue Apr 16 22:56:05 2019
stack:178 of 264	Tue Apr 16 22:56:06 2019
stack:179 of 264	Tue Apr 16 22:56:07 2019
stack:180 of 264	Tue Apr 16 22:56:07 2019
stack:181 of 264	Tue Apr 16 22:56:08 2019
stack:182 of 264	Tue Apr 16 22:56:09 2019
stack:183 of 264	Tue Apr 16 22:56:10 2019
stack:184 of 264	Tue Apr 16 22:56:11 2019
stack:185 of 264	Tue Apr 16 22:56:12 2019
stack:186 of 264	Tue Apr 16 22:56:13 2019
stack:187 of 264	Tue Apr 16 22:56:13 2019
stack:188 of 264	Tue Apr 16 22:56:14 2019
stack:189 of 264	Tue Apr 16 22:56:15 2019
stack:190 of 264	Tue Apr 16 22:56:16 2019
stack:191 of 264	Tue Apr 16 22:56:17 2019
stack:192 of 264	Tue Apr 16 22:56:18 2019
stack:193 of 264	Tue Apr 16 22:56:18 2019
stack:194 of 264	Tue Apr 16 22:56:19 2019
stack:195 of 264	Tue Apr 16 22:56:20 2019
stack:196 of 264	Tue Apr 16 22:56:21 2019
stack:197 of 264	Tue Apr 16 22:56:22 2019
stack:198 of 264	Tue Apr 16 22:56:23 2019
stack:199 of 264	Tue Apr 16 22:56:23 2019
stack:200 of 264	Tue Apr 16 22:56:24 2019
stack:201 of 264	Tue Apr 16 22:56:25 2019
stack:202 of 264	Tue Apr 16 22:56:26 2019
stack:203 of 264	Tue Apr 16 22:56:27 2019
stack:204 of 264	Tue Apr 16 22:56:28 2019
stack:205 of 264	Tue Apr 16 22:56:28 2019
stack:206 of 264	Tue Apr 16 22:56:29 2019
stack:207 of 264	Tue Apr 16 22:56:30 2019
stack:208 of 264	Tue Apr 16 22:56:31 2019
stack:209 of 264	Tue Apr 16 22:56:32 2019
stack:210 of 264	Tue Apr 16 22:56:32 2019
stack:211 of 264	Tue Apr 16 22:56:33 2019
stack:212 of 264	Tue Apr 16 22:56:34 2019
stack:213 of 264	Tue Apr 16 22:56:35 2019
stack:214 of 264	Tue Apr 16 22:56:36 2019
stack:215 of 264	Tue Apr 16 22:56:36 2019
stack:216 of 264	Tue Apr 16 22:56:37 2019
stack:217 of 264	Tue Apr 16 22:56:38 2019
stack:218 of 264	Tue Apr 16 22:56:39 2019
stack:219 of 264	Tue Apr 16 22:56:40 2019
stack:220 of 264	Tue Apr 16 22:56:40 2019
stack:221 of 264	Tue Apr 16 22:56:41 2019
stack:222 of 264	Tue Apr 16 22:56:42 2019
stack:223 of 264	Tue Apr 16 22:56:43 2019
stack:224 of 264	Tue Apr 16 22:56:44 2019
stack:225 of 264	Tue Apr 16 22:56:44 2019
stack:226 of 264	Tue Apr 16 22:56:45 2019
stack:227 of 264	Tue Apr 16 22:56:46 2019
stack:228 of 264	Tue Apr 16 22:56:47 2019
stack:229 of 264	Tue Apr 16 22:56:48 2019
stack:230 of 264	Tue Apr 16 22:56:48 2019
stack:231 of 264	Tue Apr 16 22:56:49 2019
stack:232 of 264	Tue Apr 16 22:56:50 2019
stack:233 of 264	Tue Apr 16 22:56:51 2019
stack:234 of 264	Tue Apr 16 22:56:51 2019
stack:235 of 264	Tue Apr 16 22:56:52 2019
stack:236 of 264	Tue Apr 16 22:56:53 2019
stack:237 of 264	Tue Apr 16 22:56:54 2019
stack:238 of 264	Tue Apr 16 22:56:55 2019
stack:239 of 264	Tue Apr 16 22:56:55 2019
stack:240 of 264	Tue Apr 16 22:56:56 2019
stack:241 of 264	Tue Apr 16 22:56:57 2019
stack:242 of 264	Tue Apr 16 22:56:58 2019
stack:243 of 264	Tue Apr 16 22:56:59 2019
stack:244 of 264	Tue Apr 16 22:56:59 2019
stack:245 of 264	Tue Apr 16 22:57:00 2019
stack:246 of 264	Tue Apr 16 22:57:01 2019
stack:247 of 264	Tue Apr 16 22:57:02 2019
stack:248 of 264	Tue Apr 16 22:57:03 2019
stack:249 of 264	Tue Apr 16 22:57:03 2019
stack:250 of 264	Tue Apr 16 22:57:04 2019
stack:251 of 264	Tue Apr 16 22:57:05 2019
stack:252 of 264	Tue Apr 16 22:57:06 2019
stack:253 of 264	Tue Apr 16 22:57:06 2019
stack:254 of 264	Tue Apr 16 22:57:07 2019
stack:255 of 264	Tue Apr 16 22:57:08 2019
stack:256 of 264	Tue Apr 16 22:57:09 2019
stack:257 of 264	Tue Apr 16 22:57:10 2019
stack:258 of 264	Tue Apr 16 22:57:10 2019
stack:259 of 264	Tue Apr 16 22:57:11 2019
stack:260 of 264	Tue Apr 16 22:57:12 2019
stack:261 of 264	Tue Apr 16 22:57:13 2019
stack:262 of 264	Tue Apr 16 22:57:13 2019
stack:263 of 264	Tue Apr 16 22:57:14 2019
Fabric 3...done	Tue Apr 16 22:57:16 2019
stack:0 of 264	Tue Apr 16 22:57:16 2019
stack:1 of 264	Tue Apr 16 22:57:16 2019
stack:2 of 264	Tue Apr 16 22:57:17 2019
stack:3 of 264	Tue Apr 16 22:57:18 2019
stack:4 of 264	Tue Apr 16 22:57:18 2019
stack:5 of 264	Tue Apr 16 22:57:19 2019
stack:6 of 264	Tue Apr 16 22:57:20 2019
stack:7 of 264	Tue Apr 16 22:57:21 2019
stack:8 of 264	Tue Apr 16 22:57:22 2019
stack:9 of 264	Tue Apr 16 22:57:22 2019
stack:10 of 264	Tue Apr 16 22:57:23 2019
stack:11 of 264	Tue Apr 16 22:57:24 2019
stack:12 of 264	Tue Apr 16 22:57:25 2019
stack:13 of 264	Tue Apr 16 22:57:25 2019
stack:14 of 264	Tue Apr 16 22:57:26 2019
stack:15 of 264	Tue Apr 16 22:57:27 2019
stack:16 of 264	Tue Apr 16 22:57:28 2019
stack:17 of 264	Tue Apr 16 22:57:29 2019
stack:18 of 264	Tue Apr 16 22:57:30 2019
stack:19 of 264	Tue Apr 16 22:57:30 2019
stack:20 of 264	Tue Apr 16 22:57:31 2019
stack:21 of 264	Tue Apr 16 22:57:32 2019
stack:22 of 264	Tue Apr 16 22:57:33 2019
stack:23 of 264	Tue Apr 16 22:57:34 2019
stack:24 of 264	Tue Apr 16 22:57:35 2019
stack:25 of 264	Tue Apr 16 22:57:36 2019
stack:26 of 264	Tue Apr 16 22:57:36 2019
stack:27 of 264	Tue Apr 16 22:57:37 2019
stack:28 of 264	Tue Apr 16 22:57:38 2019
stack:29 of 264	Tue Apr 16 22:57:39 2019
stack:30 of 264	Tue Apr 16 22:57:40 2019
stack:31 of 264	Tue Apr 16 22:57:41 2019
stack:32 of 264	Tue Apr 16 22:57:42 2019
stack:33 of 264	Tue Apr 16 22:57:42 2019
stack:34 of 264	Tue Apr 16 22:57:43 2019
stack:35 of 264	Tue Apr 16 22:57:44 2019
stack:36 of 264	Tue Apr 16 22:57:45 2019
stack:37 of 264	Tue Apr 16 22:57:46 2019
stack:38 of 264	Tue Apr 16 22:57:46 2019
stack:39 of 264	Tue Apr 16 22:57:47 2019
stack:40 of 264	Tue Apr 16 22:57:48 2019
stack:41 of 264	Tue Apr 16 22:57:49 2019
stack:42 of 264	Tue Apr 16 22:57:50 2019
stack:43 of 264	Tue Apr 16 22:57:51 2019
stack:44 of 264	Tue Apr 16 22:57:51 2019
stack:45 of 264	Tue Apr 16 22:57:52 2019
stack:46 of 264	Tue Apr 16 22:57:53 2019
stack:47 of 264	Tue Apr 16 22:57:54 2019
stack:48 of 264	Tue Apr 16 22:57:55 2019
stack:49 of 264	Tue Apr 16 22:57:55 2019
stack:50 of 264	Tue Apr 16 22:57:56 2019
stack:51 of 264	Tue Apr 16 22:57:57 2019
stack:52 of 264	Tue Apr 16 22:57:58 2019
stack:53 of 264	Tue Apr 16 22:57:59 2019
stack:54 of 264	Tue Apr 16 22:58:00 2019
stack:55 of 264	Tue Apr 16 22:58:00 2019
stack:56 of 264	Tue Apr 16 22:58:01 2019
stack:57 of 264	Tue Apr 16 22:58:02 2019
stack:58 of 264	Tue Apr 16 22:58:03 2019
stack:59 of 264	Tue Apr 16 22:58:04 2019
stack:60 of 264	Tue Apr 16 22:58:04 2019
stack:61 of 264	Tue Apr 16 22:58:05 2019
stack:62 of 264	Tue Apr 16 22:58:06 2019
stack:63 of 264	Tue Apr 16 22:58:07 2019
stack:64 of 264	Tue Apr 16 22:58:08 2019
stack:65 of 264	Tue Apr 16 22:58:08 2019
stack:66 of 264	Tue Apr 16 22:58:09 2019
stack:67 of 264	Tue Apr 16 22:58:10 2019
stack:68 of 264	Tue Apr 16 22:58:11 2019
stack:69 of 264	Tue Apr 16 22:58:12 2019
stack:70 of 264	Tue Apr 16 22:58:12 2019
stack:71 of 264	Tue Apr 16 22:58:13 2019
stack:72 of 264	Tue Apr 16 22:58:14 2019
stack:73 of 264	Tue Apr 16 22:58:15 2019
stack:74 of 264	Tue Apr 16 22:58:16 2019
stack:75 of 264	Tue Apr 16 22:58:16 2019
stack:76 of 264	Tue Apr 16 22:58:17 2019
stack:77 of 264	Tue Apr 16 22:58:18 2019
stack:78 of 264	Tue Apr 16 22:58:19 2019
stack:79 of 264	Tue Apr 16 22:58:20 2019
stack:80 of 264	Tue Apr 16 22:58:20 2019
stack:81 of 264	Tue Apr 16 22:58:21 2019
stack:82 of 264	Tue Apr 16 22:58:22 2019
stack:83 of 264	Tue Apr 16 22:58:23 2019
stack:84 of 264	Tue Apr 16 22:58:24 2019
stack:85 of 264	Tue Apr 16 22:58:25 2019
stack:86 of 264	Tue Apr 16 22:58:25 2019
stack:87 of 264	Tue Apr 16 22:58:26 2019
stack:88 of 264	Tue Apr 16 22:58:27 2019
stack:89 of 264	Tue Apr 16 22:58:28 2019
stack:90 of 264	Tue Apr 16 22:58:29 2019
stack:91 of 264	Tue Apr 16 22:58:30 2019
stack:92 of 264	Tue Apr 16 22:58:30 2019
stack:93 of 264	Tue Apr 16 22:58:31 2019
stack:94 of 264	Tue Apr 16 22:58:32 2019
stack:95 of 264	Tue Apr 16 22:58:33 2019
stack:96 of 264	Tue Apr 16 22:58:34 2019
stack:97 of 264	Tue Apr 16 22:58:35 2019
stack:98 of 264	Tue Apr 16 22:58:36 2019
stack:99 of 264	Tue Apr 16 22:58:36 2019
stack:100 of 264	Tue Apr 16 22:58:37 2019
stack:101 of 264	Tue Apr 16 22:58:38 2019
stack:102 of 264	Tue Apr 16 22:58:39 2019
stack:103 of 264	Tue Apr 16 22:58:40 2019
stack:104 of 264	Tue Apr 16 22:58:41 2019
stack:105 of 264	Tue Apr 16 22:58:41 2019
stack:106 of 264	Tue Apr 16 22:58:42 2019
stack:107 of 264	Tue Apr 16 22:58:43 2019
stack:108 of 264	Tue Apr 16 22:58:44 2019
stack:109 of 264	Tue Apr 16 22:58:45 2019
stack:110 of 264	Tue Apr 16 22:58:45 2019
stack:111 of 264	Tue Apr 16 22:58:46 2019
stack:112 of 264	Tue Apr 16 22:58:47 2019
stack:113 of 264	Tue Apr 16 22:58:48 2019
stack:114 of 264	Tue Apr 16 22:58:49 2019
stack:115 of 264	Tue Apr 16 22:58:50 2019
stack:116 of 264	Tue Apr 16 22:58:50 2019
stack:117 of 264	Tue Apr 16 22:58:51 2019
stack:118 of 264	Tue Apr 16 22:58:52 2019
stack:119 of 264	Tue Apr 16 22:58:53 2019
stack:120 of 264	Tue Apr 16 22:58:54 2019
stack:121 of 264	Tue Apr 16 22:58:54 2019
stack:122 of 264	Tue Apr 16 22:58:55 2019
stack:123 of 264	Tue Apr 16 22:58:56 2019
stack:124 of 264	Tue Apr 16 22:58:57 2019
stack:125 of 264	Tue Apr 16 22:58:58 2019
stack:126 of 264	Tue Apr 16 22:58:58 2019
stack:127 of 264	Tue Apr 16 22:58:59 2019
stack:128 of 264	Tue Apr 16 22:59:00 2019
stack:129 of 264	Tue Apr 16 22:59:01 2019
stack:130 of 264	Tue Apr 16 22:59:02 2019
stack:131 of 264	Tue Apr 16 22:59:02 2019
stack:132 of 264	Tue Apr 16 22:59:03 2019
stack:133 of 264	Tue Apr 16 22:59:04 2019
stack:134 of 264	Tue Apr 16 22:59:05 2019
stack:135 of 264	Tue Apr 16 22:59:06 2019
stack:136 of 264	Tue Apr 16 22:59:06 2019
stack:137 of 264	Tue Apr 16 22:59:07 2019
stack:138 of 264	Tue Apr 16 22:59:08 2019
stack:139 of 264	Tue Apr 16 22:59:09 2019
stack:140 of 264	Tue Apr 16 22:59:09 2019
stack:141 of 264	Tue Apr 16 22:59:10 2019
stack:142 of 264	Tue Apr 16 22:59:11 2019
stack:143 of 264	Tue Apr 16 22:59:12 2019
stack:144 of 264	Tue Apr 16 22:59:13 2019
stack:145 of 264	Tue Apr 16 22:59:13 2019
stack:146 of 264	Tue Apr 16 22:59:14 2019
stack:147 of 264	Tue Apr 16 22:59:15 2019
stack:148 of 264	Tue Apr 16 22:59:16 2019
stack:149 of 264	Tue Apr 16 22:59:17 2019
stack:150 of 264	Tue Apr 16 22:59:18 2019
stack:151 of 264	Tue Apr 16 22:59:18 2019
stack:152 of 264	Tue Apr 16 22:59:19 2019
stack:153 of 264	Tue Apr 16 22:59:20 2019
stack:154 of 264	Tue Apr 16 22:59:21 2019
stack:155 of 264	Tue Apr 16 22:59:22 2019
stack:156 of 264	Tue Apr 16 22:59:23 2019
stack:157 of 264	Tue Apr 16 22:59:23 2019
stack:158 of 264	Tue Apr 16 22:59:24 2019
stack:159 of 264	Tue Apr 16 22:59:25 2019
stack:160 of 264	Tue Apr 16 22:59:26 2019
stack:161 of 264	Tue Apr 16 22:59:27 2019
stack:162 of 264	Tue Apr 16 22:59:28 2019
stack:163 of 264	Tue Apr 16 22:59:28 2019
stack:164 of 264	Tue Apr 16 22:59:29 2019
stack:165 of 264	Tue Apr 16 22:59:30 2019
stack:166 of 264	Tue Apr 16 22:59:31 2019
stack:167 of 264	Tue Apr 16 22:59:32 2019
stack:168 of 264	Tue Apr 16 22:59:33 2019
stack:169 of 264	Tue Apr 16 22:59:33 2019
stack:170 of 264	Tue Apr 16 22:59:34 2019
stack:171 of 264	Tue Apr 16 22:59:35 2019
stack:172 of 264	Tue Apr 16 22:59:36 2019
stack:173 of 264	Tue Apr 16 22:59:37 2019
stack:174 of 264	Tue Apr 16 22:59:37 2019
stack:175 of 264	Tue Apr 16 22:59:38 2019
stack:176 of 264	Tue Apr 16 22:59:39 2019
stack:177 of 264	Tue Apr 16 22:59:40 2019
stack:178 of 264	Tue Apr 16 22:59:41 2019
stack:179 of 264	Tue Apr 16 22:59:41 2019
stack:180 of 264	Tue Apr 16 22:59:42 2019
stack:181 of 264	Tue Apr 16 22:59:43 2019
stack:182 of 264	Tue Apr 16 22:59:44 2019
stack:183 of 264	Tue Apr 16 22:59:45 2019
stack:184 of 264	Tue Apr 16 22:59:45 2019
stack:185 of 264	Tue Apr 16 22:59:46 2019
stack:186 of 264	Tue Apr 16 22:59:47 2019
stack:187 of 264	Tue Apr 16 22:59:48 2019
stack:188 of 264	Tue Apr 16 22:59:49 2019
stack:189 of 264	Tue Apr 16 22:59:50 2019
stack:190 of 264	Tue Apr 16 22:59:50 2019
stack:191 of 264	Tue Apr 16 22:59:51 2019
stack:192 of 264	Tue Apr 16 22:59:52 2019
stack:193 of 264	Tue Apr 16 22:59:53 2019
stack:194 of 264	Tue Apr 16 22:59:54 2019
stack:195 of 264	Tue Apr 16 22:59:54 2019
stack:196 of 264	Tue Apr 16 22:59:55 2019
stack:197 of 264	Tue Apr 16 22:59:56 2019
stack:198 of 264	Tue Apr 16 22:59:57 2019
stack:199 of 264	Tue Apr 16 22:59:58 2019
stack:200 of 264	Tue Apr 16 22:59:58 2019
stack:201 of 264	Tue Apr 16 22:59:59 2019
stack:202 of 264	Tue Apr 16 23:00:00 2019
stack:203 of 264	Tue Apr 16 23:00:01 2019
stack:204 of 264	Tue Apr 16 23:00:02 2019
stack:205 of 264	Tue Apr 16 23:00:02 2019
stack:206 of 264	Tue Apr 16 23:00:03 2019
stack:207 of 264	Tue Apr 16 23:00:04 2019
stack:208 of 264	Tue Apr 16 23:00:05 2019
stack:209 of 264	Tue Apr 16 23:00:06 2019
stack:210 of 264	Tue Apr 16 23:00:06 2019
stack:211 of 264	Tue Apr 16 23:00:07 2019
stack:212 of 264	Tue Apr 16 23:00:08 2019
stack:213 of 264	Tue Apr 16 23:00:09 2019
stack:214 of 264	Tue Apr 16 23:00:10 2019
stack:215 of 264	Tue Apr 16 23:00:11 2019
stack:216 of 264	Tue Apr 16 23:00:12 2019
stack:217 of 264	Tue Apr 16 23:00:12 2019
stack:218 of 264	Tue Apr 16 23:00:13 2019
stack:219 of 264	Tue Apr 16 23:00:14 2019
stack:220 of 264	Tue Apr 16 23:00:15 2019
stack:221 of 264	Tue Apr 16 23:00:16 2019
stack:222 of 264	Tue Apr 16 23:00:16 2019
stack:223 of 264	Tue Apr 16 23:00:17 2019
stack:224 of 264	Tue Apr 16 23:00:18 2019
stack:225 of 264	Tue Apr 16 23:00:19 2019
stack:226 of 264	Tue Apr 16 23:00:20 2019
stack:227 of 264	Tue Apr 16 23:00:21 2019
stack:228 of 264	Tue Apr 16 23:00:21 2019
stack:229 of 264	Tue Apr 16 23:00:22 2019
stack:230 of 264	Tue Apr 16 23:00:23 2019
stack:231 of 264	Tue Apr 16 23:00:24 2019
stack:232 of 264	Tue Apr 16 23:00:25 2019
stack:233 of 264	Tue Apr 16 23:00:26 2019
stack:234 of 264	Tue Apr 16 23:00:26 2019
stack:235 of 264	Tue Apr 16 23:00:27 2019
stack:236 of 264	Tue Apr 16 23:00:28 2019
stack:237 of 264	Tue Apr 16 23:00:29 2019
stack:238 of 264	Tue Apr 16 23:00:30 2019
stack:239 of 264	Tue Apr 16 23:00:31 2019
